num_returns,refund_amount,time_gap,mismatch,category_risk,loyalty,reason_pattern,fraud
1,2888.728427509959,41,0,1,6,1,0
3,2270.7102004440026,41,0,2,2,1,0
4,4794.546483514436,37,0,1,7,2,0
3,1812.101166152131,28,0,2,9,0,0
3,1134.0180354333434,11,0,4,4,1,0
0,2744.1277423013166,15,0,4,3,1,1
2,462.57559078287704,26,0,3,6,1,1
3,3048.899865502612,22,0,3,7,2,0
3,662.1250209035055,15,0,2,7,0,1
3,4426.743510889395,3,0,1,3,2,1
2,4804.555538989514,44,0,4,7,2,0
1,2152.4142332447077,22,0,1,2,0,0
3,1935.0118603037176,22,0,4,1,2,0
1,4574.20495144889,10,0,4,7,1,1
2,950.7061497535511,44,0,3,7,2,1
7,1519.0363187240623,40,0,3,1,0,1
2,1763.764408540017,14,0,1,9,0,0
0,3890.3016245325443,46,0,1,4,1,0
2,4587.87914728361,40,0,3,7,2,1
1,4927.496197589605,34,0,4,5,1,1
0,2521.8915812294113,21,0,3,2,1,0
1,1599.438672176412,22,0,3,3,0,0
1,2911.537300422437,35,0,3,9,1,0
1,3276.4553872705674,29,0,1,6,0,0
3,471.4364603856599,41,0,3,4,0,0
0,797.9064982666092,8,0,1,2,0,0
2,335.4316865440589,25,0,1,9,0,0
2,2382.782257974052,47,0,4,3,0,0
1,2199.4577625148327,11,0,1,8,1,0
2,4748.018383551988,30,0,4,7,0,0
1,4606.847189827795,3,0,4,1,2,1
2,838.8316244954071,38,0,2,2,2,0
3,4272.379435050805,32,0,2,6,2,0
1,3651.0678428697543,1,0,3,2,1,1
1,1278.1235091531482,14,0,3,7,0,1
0,3897.9166996205463,36,0,4,7,2,0
3,123.69326740714351,38,0,4,1,2,1
1,1934.544616293018,3,0,4,2,1,0
4,1795.7624482904168,48,0,2,5,0,0
2,4505.273300087991,18,0,4,1,0,1
2,4676.567475773174,25,0,3,1,0,0
3,489.371733255252,40,1,2,6,2,0
5,861.5713077748006,40,0,2,2,2,0
3,162.31306752624704,29,0,2,9,1,0
2,2512.846343307949,41,0,1,8,2,0
2,1317.3312180789796,37,0,1,9,1,0
2,3386.321007716296,40,0,4,9,0,1
2,2402.1526404907463,34,0,2,6,2,0
2,3302.126703542039,1,0,4,6,0,1
3,1194.5600731867275,1,0,4,4,1,1
3,4425.210726463556,13,0,2,7,2,1
2,2632.75074282578,8,0,4,6,0,0
1,2641.70464252155,42,0,2,8,0,1
3,4542.416216319295,43,0,2,6,1,1
2,228.18475220840705,2,0,2,1,1,1
2,2911.620838745049,34,0,4,6,2,1
3,378.4847753921773,40,1,2,7,1,0
1,3526.642747801166,18,0,2,5,1,1
0,2536.521529223542,15,0,1,1,0,0
2,583.9121825889814,23,0,2,4,1,0
1,4694.771476933551,47,0,1,4,0,0
2,243.90601689987238,7,0,1,4,1,0
2,2411.087366099112,29,0,4,2,1,0
3,750.8274547974619,38,0,4,3,2,1
2,3430.6277619635,20,0,1,4,0,0
2,4028.196004886702,41,0,1,2,2,1
0,3078.395331217328,34,0,4,9,0,0
3,2768.375495513785,16,0,3,8,0,0
2,4838.40819631387,7,0,4,5,0,1
1,364.32236346830757,28,0,1,5,1,0
2,4008.7556455415715,40,0,3,1,2,1
2,524.683072950646,28,0,1,6,0,1
1,3944.69680749895,9,0,1,7,2,0
2,3580.1824020063814,29,0,4,2,1,1
4,1920.0506700226626,48,0,3,3,0,0
1,1158.224245063505,39,0,4,9,2,0
1,1901.1602419545618,25,0,1,5,1,0
3,1530.517732920544,8,0,4,6,1,1
0,2314.2319872779403,34,0,2,6,2,0
3,157.29011515554424,46,0,4,7,2,0
5,1093.1288269779634,39,0,3,8,2,1
1,4447.871618569396,31,0,2,9,1,0
1,3367.72777933012,42,0,4,2,2,0
2,3925.9510983413456,44,0,1,7,1,0
3,3216.2132967003126,45,0,3,6,2,0
1,483.321070608041,18,0,3,7,2,0
3,1176.1795395369395,30,0,4,8,1,0
1,4347.123371752797,45,0,4,3,0,1
4,2449.0439298754536,11,0,1,5,2,0
3,1214.691404863497,24,1,4,6,0,1
1,4617.597327511726,7,1,3,4,1,1
2,4791.186542263084,46,0,4,5,1,0
4,2905.095022068823,11,0,3,9,2,1
2,245.3872935593048,23,0,4,7,1,0
2,2301.4050917285444,30,0,3,1,2,1
2,2125.2018451436047,10,0,4,4,2,0
0,2303.502751775365,29,0,1,4,2,1
0,1353.639331142417,4,0,4,7,1,0
0,3430.560868367677,10,0,1,1,0,0
1,1538.2133312793615,23,0,3,9,0,0
1,631.2762187797695,5,0,1,9,0,0
2,1293.9310486986683,30,0,3,3,1,0
2,4944.6432237528,43,0,2,7,2,1
2,3331.922621924813,35,0,1,4,0,0
3,3877.588930763134,46,0,1,7,0,0
1,560.3272096111768,26,0,1,1,0,0
1,2333.109600571807,4,0,2,9,2,0
1,4215.357212057006,47,0,3,5,0,0
2,4773.0761221163375,31,0,1,1,0,1
1,836.5992343422002,17,0,1,3,2,0
0,2569.1026308859664,49,0,3,4,1,0
2,3914.100995922797,43,1,1,7,1,1
3,1914.1692476227136,1,0,2,4,2,0
2,499.97997419247145,35,0,2,7,2,0
2,3165.4466161920373,13,0,4,7,2,0
3,1834.6246820538965,18,0,2,9,0,0
2,3459.2810326691397,47,0,2,1,2,0
2,1732.5249530738806,44,0,3,6,2,0
3,331.3322814750985,4,0,1,4,1,0
2,2564.1241086327623,13,0,4,2,0,0
5,4871.849966648475,46,0,2,7,0,1
1,3641.8766534058477,22,0,4,5,1,1
1,2823.053792430496,15,0,3,7,1,0
1,3800.9802043477457,20,0,3,5,2,1
1,3845.890005464443,5,0,1,7,1,0
2,699.8578177456528,6,0,2,4,0,0
0,730.5201248565178,43,0,1,2,2,1
1,1375.56096019916,22,1,4,8,0,1
2,1972.4274988063187,33,0,1,5,1,0
1,4702.185139688446,33,0,2,4,2,0
4,3246.533712640023,39,0,3,3,2,1
1,2775.941938829219,46,0,1,3,0,0
2,1186.531324115278,9,0,1,6,1,0
2,2636.679372667545,7,0,2,4,1,0
3,1222.9599994334178,38,0,3,7,1,0
1,1640.9461851162048,36,1,2,5,2,1
2,3845.9804162031637,42,0,3,3,1,0
2,4502.869213096456,40,0,3,4,1,0
2,4145.780713786053,42,1,3,8,1,1
5,2303.942919128102,30,0,4,8,1,1
2,4179.717696498459,34,0,4,5,2,0
2,2116.1048335463347,13,0,3,3,2,0
2,2877.039193471481,2,0,2,3,1,1
2,1292.8556748763967,37,0,3,3,1,1
1,2525.127114296292,10,0,2,9,2,0
3,756.211506186122,43,0,4,4,0,0
2,1249.3592164059507,29,0,1,2,1,0
1,1812.870038765714,36,0,1,4,2,1
1,2595.930359933597,40,0,1,4,2,0
3,609.7856451781367,43,0,3,9,0,1
1,1050.1171420119013,12,1,1,5,0,0
1,4197.912730581951,44,0,4,3,2,0
1,1345.2583052666325,13,1,2,4,0,1
1,4836.232106110879,5,1,1,4,1,0
1,4827.21198844503,14,0,4,4,1,1
1,3839.867885785576,16,0,3,4,1,0
1,3950.908222657881,40,0,3,8,2,0
2,2818.680382002652,5,0,1,4,0,0
3,3733.969758819887,43,0,4,7,0,1
0,3536.236840677152,2,0,4,2,0,1
2,3275.0511151479195,40,0,2,8,0,0
4,973.2348949869842,23,0,3,9,1,0
2,2403.659508664719,11,0,4,7,1,0
1,1635.3589738741885,25,0,4,1,0,1
3,958.5636691323116,25,0,1,6,0,0
4,4288.180423468573,10,1,3,6,1,0
2,2165.279099127952,16,0,1,8,0,0
3,4377.833532230015,37,0,3,2,1,0
1,4197.669537130031,20,0,4,5,2,0
1,1815.2919282330445,30,0,4,3,0,0
2,4309.671243591265,20,0,4,3,2,1
3,4178.4915615133705,18,0,4,5,0,1
4,1862.830826355475,27,0,2,3,0,0
1,4133.972473264837,32,0,1,6,2,1
3,4845.235510970753,4,0,1,7,2,1
7,3205.588678318732,40,0,3,3,0,1
1,2216.5624632068175,30,0,3,4,1,0
4,4054.6576259686335,15,0,2,9,2,0
4,792.4666122276898,26,0,3,5,1,0
5,4979.374131225579,4,0,2,9,0,0
4,1146.3384332766718,24,0,4,2,2,0
1,3172.8099306287827,40,0,1,3,1,0
2,944.4432787867628,28,0,2,5,1,0
6,3756.111131079742,47,0,1,3,0,1
3,1166.9231522924947,22,0,2,6,1,0
1,673.290309137383,40,1,1,2,2,0
2,3960.2006024222187,46,0,2,5,2,1
1,1085.8037043625134,45,0,3,6,0,0
4,656.4301242889006,48,0,1,8,2,0
2,2059.543413843201,2,0,1,7,2,0
2,2360.8150997531925,23,0,4,3,1,0
3,2317.2786756230103,18,0,4,3,2,0
0,927.4593851182964,12,0,2,4,2,0
1,3518.140495903048,16,0,2,4,2,1
3,4355.112322258237,30,0,4,4,1,1
2,4829.73190796241,6,0,2,2,0,0
1,4956.812080582688,2,0,3,2,2,0
2,822.8929162995863,7,0,3,6,0,1
1,1136.8606902096633,45,0,1,2,0,0
1,3500.669768514784,23,0,3,7,2,0
2,3628.809167631183,5,0,3,7,1,0
1,2421.435007958954,12,0,2,3,0,0
3,1266.9467935201292,3,0,1,8,0,0
4,519.1819561330849,7,0,3,7,0,0
1,2328.5894653594532,35,0,3,1,2,0
4,3836.4009314026175,6,0,3,3,0,0
4,4567.067674438536,26,1,4,4,2,0
0,1559.2712582417796,11,0,4,7,1,0
3,4779.1187582699795,47,0,1,5,2,1
2,4805.240958432674,41,0,3,5,1,0
2,3310.608525843467,47,0,3,6,1,0
3,4728.585822117507,14,0,2,8,0,0
2,4421.592096561203,47,0,2,6,0,0
1,1833.624302777464,38,0,3,7,1,0
0,4006.230782315111,31,0,2,7,0,0
1,4144.264032602781,20,0,3,2,1,1
7,3820.007232953509,48,0,1,4,0,1
4,3675.3338443791754,43,0,4,2,2,1
4,3577.509982878765,4,0,1,7,0,0
1,3274.7875103344313,33,0,3,9,2,0
2,668.4151489243002,29,0,4,9,2,0
3,3982.5120200449123,12,0,3,6,1,0
1,3492.525894191229,14,0,2,9,0,1
3,2602.3083748647255,12,0,2,9,1,0
1,1374.5024951559496,3,0,1,3,2,0
5,4356.407729141485,16,0,1,4,1,0
1,3758.133697414885,32,0,2,2,2,1
2,3860.829015062698,37,0,1,3,2,0
1,1953.0814635686675,45,0,3,4,2,1
5,745.5874469651657,30,0,2,2,2,0
3,834.0306606390524,4,0,2,8,0,0
2,3523.687114159845,49,0,1,6,0,1
2,724.5696542814999,1,0,4,8,0,1
2,2939.983380295145,45,0,3,2,1,0
1,1090.2696960138287,15,0,4,3,2,0
5,3616.9382633068403,19,1,1,8,0,1
2,3870.7832893395703,20,0,1,7,0,1
1,4915.132267134786,28,0,3,7,2,0
0,4903.9906875893885,39,0,3,6,1,1
1,2440.904273866321,39,0,2,3,2,0
2,200.6394967435969,5,0,3,5,0,0
3,3467.452504201226,28,0,3,8,0,0
1,4769.604021641737,5,1,4,1,2,1
1,1302.4463326872255,15,0,2,7,2,0
2,177.12083477377854,43,0,3,3,2,0
2,1902.473555945813,22,0,3,6,0,0
0,669.9076472009191,17,0,1,3,2,1
1,1414.6249497393512,27,0,2,4,2,1
3,4111.371019730443,13,0,4,3,2,0
2,2576.25797340693,8,0,3,9,1,0
1,1484.021166589008,46,0,4,1,0,0
4,1949.0574783087632,36,0,3,2,0,1
0,3701.307050226535,31,0,1,8,2,1
3,2874.2278463269554,21,0,4,4,2,0
0,4038.7297711495303,22,0,4,4,2,1
1,1734.9750684992325,25,0,3,9,0,1
2,1713.111577050889,22,1,3,5,2,0
2,741.8795818115858,11,0,2,8,1,0
0,4076.786486105826,49,0,3,6,0,1
3,2710.969099463568,20,0,1,1,0,0
0,546.7688139601645,31,0,2,3,2,0
3,3487.4047093237796,36,0,2,5,1,0
2,434.01258055754465,18,0,4,4,1,1
1,1239.4889233412364,5,0,4,4,2,1
6,1011.4670532518998,9,0,4,3,2,1
3,373.8849691082779,18,0,3,9,1,1
2,4983.554138959246,15,0,4,5,0,1
3,1460.6228577549098,18,0,4,1,0,1
2,3204.5641530809935,35,0,3,3,0,1
1,475.1052831799847,12,0,4,2,2,0
4,272.8164049537394,49,0,1,5,0,1
1,3332.8836182111068,42,0,1,1,1,1
1,2865.678727347145,6,0,2,1,0,0
2,2530.272818558227,9,0,4,3,1,1
5,3110.3567292475072,26,1,2,8,0,1
1,4539.739949220889,20,0,1,7,1,0
1,2484.971868275199,43,0,1,7,2,0
0,1597.4431024154499,2,0,2,5,1,0
3,1013.1677590825967,18,1,3,2,0,1
2,474.3331613149292,46,0,3,7,1,1
2,910.4057486822204,24,0,4,7,1,0
3,274.0360775616052,42,0,3,9,0,0
0,499.08281029244455,36,0,2,4,1,0
1,1208.5068174535586,24,0,2,1,2,0
2,3917.755676567437,44,0,2,3,0,1
1,4336.224541299024,40,0,2,9,0,1
1,2370.555754757908,8,0,3,9,1,0
3,358.87289627700886,43,0,1,8,1,1
1,782.0904441879693,18,0,3,4,2,0
0,2180.558483514604,45,0,3,5,2,1
0,2644.2510813012486,6,0,3,4,2,1
2,4343.342178500292,47,0,1,6,1,1
1,514.350862795908,26,0,3,1,0,1
4,1558.912187543692,41,0,2,2,0,0
1,3138.228553378297,26,0,4,8,2,1
2,2720.8902501035086,40,0,4,8,0,0
1,4414.575450227704,35,0,4,4,1,0
1,3897.975392945289,48,0,1,6,1,0
6,1556.8105289534255,39,0,1,1,1,1
2,1187.3736125445762,39,0,2,3,1,0
0,4264.504689025135,17,0,1,3,2,0
2,3720.99271207532,49,0,1,6,2,0
1,3624.8570286290565,38,0,2,1,2,0
1,4803.826560888907,22,0,3,2,0,1
1,4504.9297774437255,32,0,2,9,2,0
1,531.5409905598618,3,0,2,9,0,1
3,1992.2869561526359,24,0,3,3,2,0
2,1115.9854621216748,40,0,1,3,1,0
2,2774.4148588579214,28,1,1,8,0,0
1,720.5642245884219,27,0,2,1,2,1
3,3809.9451270359114,24,0,2,9,0,0
0,4893.275543045955,8,0,1,9,0,0
2,1176.409645530298,38,0,4,3,2,0
0,3706.906735043544,39,0,4,9,1,1
3,3739.7123329626424,2,0,2,7,1,1
0,1867.4124030682863,8,0,1,5,0,0
2,735.648013253401,2,0,4,4,2,1
1,2711.1393655023367,21,0,1,5,2,0
1,193.98563431879697,4,0,1,1,1,0
2,3222.3947740930353,12,0,2,9,0,0
1,186.52552135681225,23,0,4,4,0,1
2,3664.615914639887,48,0,4,2,0,1
2,1436.5465122194475,8,0,3,5,1,1
2,2831.9975248672813,32,0,4,5,0,1
1,1022.3675719352443,17,0,4,2,2,0
1,4024.4091607213286,37,0,2,1,0,0
2,2818.7273624685276,24,0,4,8,1,0
5,2191.379772447571,39,0,4,9,0,1
2,2538.6737380847894,25,0,4,3,1,0
0,1039.1588205817495,33,0,2,2,0,0
4,2873.5648265219957,20,0,1,8,1,0
0,319.08637316220495,32,0,3,3,2,1
5,1401.9523424861188,14,0,3,7,0,1
5,4105.4180906878555,44,0,2,8,1,1
4,1706.1633977367717,28,0,1,9,0,0
2,4566.049038504082,14,0,2,7,1,0
1,2747.1004028406956,30,0,3,7,1,0
3,2552.684580253773,17,0,4,8,1,0
2,1799.675678312137,44,0,1,3,0,0
2,837.4038783429265,33,1,3,1,1,0
3,1406.9401960782232,34,0,1,8,2,0
5,1800.1262569952864,35,1,3,5,0,1
0,2147.1140481307743,9,0,3,1,2,0
1,3456.483533330185,18,0,1,6,2,0
3,1679.102406293169,19,0,4,2,0,1
3,4844.15624971527,31,0,3,1,2,1
3,4424.25252902881,10,0,1,1,2,1
2,2200.290323642735,28,0,4,9,2,1
2,3677.1244370364398,38,0,4,1,2,1
2,2324.04521282806,42,0,3,5,1,0
2,1475.4442434706464,28,0,2,6,0,0
0,3306.85868111516,34,0,2,6,1,1
0,3588.426657333256,28,0,2,4,1,1
3,3144.6470057441193,29,0,4,7,2,1
1,1685.1501622679907,26,0,3,2,1,0
3,4767.8944197483615,40,0,4,8,0,0
2,701.8917291315928,9,0,3,3,2,0
2,983.2766751916007,45,0,1,8,2,0
1,4141.598250333203,19,0,3,5,0,0
0,1844.4835796751681,32,0,1,8,0,0
2,3161.9440142348476,10,0,3,2,2,1
1,2678.014526528645,40,0,3,4,2,1
2,905.7098031480652,9,0,4,7,2,0
0,2742.6872268078864,24,0,3,6,2,0
5,977.6633299895143,16,0,2,4,2,0
1,4546.917154688289,1,0,1,3,2,0
0,1264.353592969561,15,0,3,6,0,1
1,3501.573131087399,37,0,4,2,0,1
2,1168.621251067822,8,0,4,5,2,1
1,4365.428168557902,1,0,3,1,2,1
4,565.5966469223104,18,0,2,8,2,1
3,4862.158064742986,45,0,2,3,1,0
4,105.558410086935,41,0,3,5,0,0
2,1426.3533640472258,32,0,2,5,0,0
0,2918.1247852183624,9,0,4,4,0,1
3,3007.3236922326423,44,0,3,6,0,1
1,2399.6627724946898,32,0,3,5,0,1
4,3568.9204299781845,15,0,3,7,0,1
2,2723.585190391458,15,0,3,4,0,0
3,4684.6817542394765,27,0,2,7,1,1
2,4991.902042805969,48,0,1,5,2,0
2,4633.441672723292,26,0,4,9,0,1
3,1299.5411487266044,2,1,4,2,1,1
0,2598.0891425181203,2,0,2,6,1,0
0,3847.568280786429,5,0,1,4,0,0
0,497.0885208142426,40,0,3,5,1,0
3,301.98369069046055,47,0,4,2,2,0
2,3881.5912866881404,11,0,2,4,1,1
4,3908.966075200902,35,0,4,2,0,1
4,3736.969813483062,29,0,3,8,1,1
2,4852.401282529086,20,0,4,4,1,1
0,1105.0203190930984,3,0,1,3,0,0
3,4509.165603228008,26,0,3,7,1,1
2,1401.6666357349764,5,0,4,4,2,1
1,4896.1470843610905,45,0,2,5,0,1
3,3124.197113187839,27,0,2,4,0,1
2,3365.559548078921,5,0,3,1,2,0
2,1822.6361081410441,38,0,3,2,0,0
4,939.632141715383,14,0,1,4,0,0
1,2942.0732068749567,18,0,1,2,1,0
1,3419.5362238048574,48,0,4,7,0,0
4,1887.9444338525432,45,0,1,3,0,0
2,4966.6220152975375,40,0,2,5,0,1
1,1177.4888110716774,44,0,3,9,0,0
2,1151.497443243377,42,0,2,3,1,0
0,1844.0604110483364,41,0,3,4,1,1
3,4173.074325474169,47,0,1,8,0,0
3,1929.880868862504,4,0,2,8,1,0
1,1018.700039906272,49,0,1,9,1,0
2,3285.251531901274,48,0,3,3,1,1
1,4977.6703489643805,28,0,2,5,1,0
0,4984.063190573784,12,0,1,8,2,1
1,2622.6938090350004,20,0,3,6,1,0
2,4760.143454381906,2,0,4,2,1,0
0,3364.35922334342,26,0,3,8,0,0
2,4294.9742696767335,48,1,4,4,1,1
4,1957.2550931980384,30,0,1,1,0,0
3,802.320015483904,17,0,2,7,2,0
2,2205.284912247784,43,0,2,6,2,1
5,3124.981939550384,19,0,3,4,2,1
2,4580.523200231002,32,0,4,5,0,1
1,3880.220814315557,4,0,3,1,0,0
2,3911.3485112346625,39,0,4,5,1,1
2,3957.6086970541987,6,0,3,5,2,0
4,3164.3140153547865,1,0,3,7,2,0
3,109.90577367244383,10,0,4,7,1,0
1,2209.486200530622,29,0,3,5,2,1
2,2404.6506849762563,35,0,4,8,2,1
2,318.9809276809641,42,1,2,3,0,0
0,3638.5237425122377,49,0,2,9,0,1
3,3918.718076260376,7,0,1,9,2,0
2,4127.2243261584445,6,0,3,2,2,0
5,4983.734109594157,24,0,2,2,1,1
3,2601.3873749296795,47,0,1,3,2,0
1,4692.441459091107,47,0,3,8,1,1
1,789.4141667327309,29,0,3,7,0,0
4,4706.913851542854,32,0,3,4,0,0
1,3904.831753484555,16,0,4,5,2,0
2,178.6790977701276,12,0,4,1,1,1
2,3873.75962529167,32,0,1,5,2,0
2,4580.285210690909,47,0,3,9,0,1
0,2321.621089849785,1,0,2,4,1,1
0,3444.129380277351,34,0,4,6,2,1
3,4020.1313394387516,39,0,3,8,0,1
2,1281.224241082088,48,0,2,3,0,0
2,3882.1100592158277,21,0,2,5,2,1
2,834.611472900967,30,0,3,7,1,0
0,3818.9284294613176,49,0,3,5,2,1
0,4913.052053751596,7,1,2,8,1,0
3,3781.531247255623,12,0,3,6,1,1
3,1697.9917535814834,10,1,1,3,0,0
1,1839.2280856432744,34,0,3,2,2,0
2,2779.940539287894,5,0,3,3,0,0
0,4092.7344601342675,17,0,3,6,1,1
0,4442.668224779407,41,0,3,7,0,0
3,3531.8994356887515,16,1,1,6,0,0
2,234.29219247507086,19,0,4,6,2,1
1,1423.8597013436636,44,0,2,1,2,1
1,3068.272408955321,19,0,4,6,2,1
4,1455.1650172169645,20,0,2,2,0,1
2,3590.1334584193514,41,0,4,3,0,0
2,2636.5212837079616,36,1,1,4,0,1
1,4927.630467785048,12,0,2,8,0,0
0,4326.882002660026,29,0,3,9,0,0
3,4834.250237569212,38,1,2,2,1,1
2,555.8297836041709,25,0,4,5,0,1
0,4296.516889149815,28,0,4,8,1,1
5,468.4681977107164,49,0,2,4,2,1
2,2453.5667780340373,8,0,2,3,0,0
5,628.2104609741242,47,0,3,1,0,0
0,4588.136926144793,21,0,2,2,2,0
3,1373.2372599499429,44,0,4,6,0,0
2,1121.1253533772574,36,1,1,4,0,0
2,2026.161342257524,12,0,4,2,2,1
2,624.6802317528443,35,0,3,7,0,1
2,1722.9303855969601,6,0,3,8,0,1
2,1898.4634755265865,47,0,1,1,2,0
0,2402.664787541398,12,0,2,1,1,0
1,3886.6357961583158,6,1,1,8,2,1
2,2003.7600315690775,4,0,4,5,2,0
1,845.6835606212117,8,0,4,4,2,0
3,1817.5571501491659,38,0,3,3,0,1
1,816.6764438959341,39,0,2,1,2,1
3,1477.7368615530825,1,0,3,4,2,0
1,3393.5951148417876,22,0,2,6,1,1
2,4646.005782296958,47,0,1,5,2,0
2,4343.611022350577,30,0,4,3,1,1
4,4115.099394501685,35,0,4,2,2,1
0,4570.25637897761,8,0,2,4,1,0
3,3606.7259235350825,33,0,2,6,1,1
2,1314.4008274118926,45,1,2,3,0,1
0,3846.2308680933684,43,0,1,6,2,1
4,1693.8267878242336,24,1,4,2,0,1
2,1826.4506872512904,11,0,2,4,2,1
2,1447.028484158862,40,0,1,3,1,1
2,562.6420881434744,23,0,3,9,1,0
2,2073.1700227657293,18,0,4,7,0,1
0,2162.2316172493493,42,0,2,1,2,1
0,3253.3901583360266,28,0,3,7,1,1
1,1167.3793098459741,18,0,4,8,1,1
6,4023.02785609765,26,0,3,9,1,0
2,3130.6490519392933,24,0,3,9,2,0
0,477.3478777103853,33,0,3,6,2,1
0,160.64546257929223,38,0,4,8,0,0
3,623.704332848281,9,0,1,7,0,0
3,4355.857106647409,6,0,3,6,0,0
2,2782.472564538034,15,0,4,8,0,1
4,2341.763561517371,25,0,4,8,2,1
1,1063.855175366586,22,0,1,3,2,0
3,2764.2127858097238,3,0,1,2,1,0
1,4836.729754445034,28,0,1,6,0,0
2,1146.5015003720373,41,0,3,3,1,1
2,591.8223422149076,13,0,4,1,1,0
4,4390.721182417095,26,0,1,5,2,1
1,3053.484222857788,13,0,1,4,1,1
0,1922.8879452087167,12,0,3,1,1,0
1,4894.697645262282,4,0,4,1,0,0
3,1405.5008939393153,3,0,3,8,0,0
3,4484.727731666997,25,0,4,6,2,1
1,2282.452608793426,26,0,3,5,0,1
2,841.149887113782,10,0,3,5,0,0
4,581.7521428550707,10,0,1,9,0,0
3,1010.8140927886997,28,0,2,8,2,1
0,2809.012688824015,2,0,1,8,0,1
0,4358.741029672059,35,0,1,8,0,0
0,407.15291111316265,27,0,2,3,0,1
0,2361.0861931304094,22,0,3,3,1,0
4,1630.0721029087224,38,0,1,1,2,0
1,4110.355075376284,5,0,3,2,0,1
1,1983.8044319792987,45,0,1,3,1,0
1,1831.0519315951892,47,0,4,1,1,1
2,823.3137806237204,33,0,4,2,1,0
3,4236.9128577848005,28,0,2,8,2,0
3,2138.505019977379,10,0,4,4,0,0
3,4994.614785892388,17,0,2,1,2,0
1,2420.6543370229488,7,0,2,8,1,0
3,4733.759762937145,15,0,2,5,1,0
0,2545.9570470527383,37,0,3,7,0,0
2,2760.426346635719,12,0,2,7,2,0
2,2280.7128763609844,2,0,3,7,1,0
0,3656.0410729254504,35,0,2,3,0,1
3,456.81848256426485,26,0,4,1,2,0
3,2320.372379869013,41,0,3,9,0,1
5,2931.3734239906303,43,0,2,5,2,1
1,212.30579945443617,22,0,2,4,2,0
3,2932.832284052138,24,0,4,5,1,0
2,3177.6219947181867,9,0,2,2,1,1
3,2967.170318833544,38,0,4,8,2,1
4,2583.270138822474,35,1,3,8,0,0
2,2875.4655703550916,3,0,1,8,2,0
5,4441.6542602236905,46,1,1,6,2,1
2,1361.6254088027817,31,0,3,2,2,0
1,661.0344738525808,48,0,1,3,2,0
2,146.46361601737777,46,1,3,5,2,1
3,860.2300223733929,16,0,4,5,0,0
2,1351.384662991269,45,0,3,4,2,1
3,3411.381821487929,41,0,4,6,0,1
0,388.5852383151129,8,1,1,5,1,1
4,497.96352288715866,34,0,1,1,2,0
5,2256.9614534699886,5,0,1,3,0,1
1,2021.7341385848772,31,0,2,3,0,0
0,4379.577690945496,28,0,3,1,2,1
1,3933.647727441967,47,0,3,4,2,0
0,4167.926260654041,47,0,2,4,2,0
0,2702.8715222475066,25,1,1,3,2,1
4,3791.0609774166824,13,0,2,2,2,1
0,266.04038313313816,44,0,2,4,0,0
4,3788.969733298771,19,0,3,6,1,0
1,4216.259945163906,47,1,2,2,1,1
0,4017.257991040911,13,0,3,1,1,1
2,401.87668246244624,23,1,4,7,2,1
1,3569.743007151639,30,0,3,3,1,1
0,1006.7109892077762,44,0,4,2,0,1
3,2916.5543140494283,41,1,4,9,1,0
1,228.63670072828228,22,0,4,7,1,0
0,3406.0960381133455,48,0,1,1,0,0
1,3081.485717311736,26,0,3,6,2,1
3,4946.884344136137,17,0,4,1,0,1
4,2340.312307573845,29,0,3,7,2,1
1,4169.570652400684,22,1,4,2,1,1
2,3130.5150131157893,12,1,1,9,2,1
0,1791.3862991669023,43,0,2,5,1,1
1,3266.3976046086063,21,0,2,6,0,1
3,2780.7700657582545,23,0,1,3,2,0
4,2417.593087761866,9,0,3,8,1,0
2,829.081493243689,38,0,1,2,0,0
1,670.0180293399105,9,0,1,9,1,0
3,2696.4816979879106,26,0,2,7,1,0
1,1060.9428148390443,29,0,4,8,0,0
1,1761.6838458661525,26,0,4,8,2,1
3,4565.8599432693345,43,0,4,6,0,0
2,1315.4347521664054,24,0,1,8,2,0
1,2812.5835084575706,6,0,1,6,2,0
4,3114.310448003358,20,0,3,6,0,0
3,4695.908294903966,43,1,1,5,2,1
3,4377.714627848362,32,0,3,5,0,1
2,2949.2458256581644,15,0,4,2,1,0
0,4919.480446810324,19,0,3,5,1,1
1,4787.037257726015,31,0,1,8,0,0
1,4002.5760129042524,40,0,4,4,0,0
2,4291.812138541213,16,0,2,9,0,1
1,4674.019191905404,40,0,2,8,2,0
5,818.4901592923092,36,1,3,4,1,1
3,364.5938233329229,49,0,3,2,2,0
3,3910.213997000908,17,0,2,3,0,0
2,1411.7902241598244,37,0,3,9,2,0
1,4203.89401694972,18,0,2,8,2,1
0,4538.4947098924395,8,0,4,6,1,1
1,268.36669385686594,43,0,2,6,2,0
3,735.1149096273616,9,0,1,6,0,0
0,621.6083422665781,49,0,1,5,0,0
2,3776.5771713428308,36,0,2,2,2,1
2,413.7308711366431,25,0,3,7,2,0
4,2354.875311617542,19,0,1,2,1,0
0,3449.858905038081,5,0,4,1,0,0
3,4876.888654444181,14,0,1,4,2,0
4,2826.3161017491925,32,0,3,1,2,1
2,2493.620658507455,49,0,1,4,1,0
1,1961.8251210039473,36,0,1,9,0,0
1,3456.2294623203775,7,0,2,3,2,0
0,2682.5629427992253,22,0,1,6,2,0
0,1433.7523939332434,11,0,2,4,0,0
3,416.4927836091473,25,0,3,3,2,0
1,3910.002726636078,18,0,3,7,1,0
